country,eu_region,sector,year,gpg_pct,eu_sector_avg,vs_sector_avg,flag_code,flag_note
Latvia,Northern,Real estate,2023,5.7,11.47,-5.77,p,provisional
Latvia,Northern,Real estate,2024,4.0,10.25,-6.25,p,provisional
Latvia,Northern,Transport & storage,2010,14.8,7.67,7.13,,
Latvia,Northern,Transport & storage,2011,8.4,5.31,3.09,,
Latvia,Northern,Transport & storage,2012,8.1,4.83,3.27,,
Latvia,Northern,Transport & storage,2013,5.8,4.43,1.37,,
Latvia,Northern,Transport & storage,2014,5.5,4.97,0.53,,
Latvia,Northern,Transport & storage,2015,6.4,2.81,3.59,,
Latvia,Northern,Transport & storage,2016,11.1,3.07,8.03,,
Latvia,Northern,Transport & storage,2017,10.4,3.5,6.9,,
Latvia,Northern,Transport & storage,2018,11.0,3.79,7.21,,
Latvia,Northern,Transport & storage,2019,15.1,3.24,11.86,,
Latvia,Northern,Transport & storage,2020,14.8,3.29,11.51,,
Latvia,Northern,Transport & storage,2021,15.0,4.28,10.72,,
Latvia,Northern,Transport & storage,2022,8.9,4.04,4.86,,
Latvia,Northern,Transport & storage,2023,8.0,3.9,4.1,p,provisional
Latvia,Northern,Transport & storage,2024,5.6,3.95,1.65,p,provisional
Latvia,Northern,Water & waste,2010,11.5,3.05,8.45,,
Latvia,Northern,Water & waste,2011,14.6,1.55,13.05,,
Latvia,Northern,Water & waste,2012,15.3,2.02,13.28,,
Latvia,Northern,Water & waste,2013,19.4,2.59,16.81,,
Latvia,Northern,Water & waste,2014,15.4,3.25,12.15,,
Latvia,Northern,Water & waste,2015,14.8,2.6,12.2,,
Latvia,Northern,Water & waste,2016,16.9,2.64,14.26,,
Latvia,Northern,Water & waste,2017,18.8,3.16,15.64,,
Latvia,Northern,Water & waste,2018,13.9,1.56,12.34,,
Latvia,Northern,Water & waste,2019,17.5,1.94,15.56,,
Latvia,Northern,Water & waste,2020,19.6,1.04,18.56,,
Latvia,Northern,Water & waste,2021,19.7,0.78,18.92,,
Latvia,Northern,Water & waste,2022,10.5,-1.37,11.87,,
Latvia,Northern,Water & waste,2023,9.0,-1.89,10.89,p,provisional
Latvia,Northern,Water & waste,2024,9.7,-2.09,11.79,p,provisional
Latvia,Northern,Wholesale & retail,2010,26.3,21.78,4.52,,
Latvia,Northern,Wholesale & retail,2011,21.9,21.61,0.29,,
Latvia,Northern,Wholesale & retail,2012,23.1,21.6,1.5,,
Latvia,Northern,Wholesale & retail,2013,23.5,20.83,2.67,,
Latvia,Northern,Wholesale & retail,2014,24.4,20.74,3.66,,
Latvia,Northern,Wholesale & retail,2015,25.4,21.34,4.06,,
Latvia,Northern,Wholesale & retail,2016,24.2,20.98,3.22,,
Latvia,Northern,Wholesale & retail,2017,30.3,20.74,9.56,,
Latvia,Northern,Wholesale & retail,2018,27.9,20.36,7.54,,
Latvia,Northern,Wholesale & retail,2019,26.9,19.38,7.52,,
Latvia,Northern,Wholesale & retail,2020,25.9,18.61,7.29,,
Latvia,Northern,Wholesale & retail,2021,23.7,18.39,5.31,,
Latvia,Northern,Wholesale & retail,2022,24.7,17.95,6.75,,
Latvia,Northern,Wholesale & retail,2023,22.9,17.79,5.11,p,provisional
Latvia,Northern,Wholesale & retail,2024,21.1,17.37,3.73,p,provisional
Lithuania,Northern,Accommodation & food,2007,16.3,15.4,0.9,,
Lithuania,Northern,Accommodation & food,2008,19.4,15.4,4.0,,
Lithuania,Northern,Accommodation & food,2009,20.9,15.2,5.7,,
Lithuania,Northern,Accommodation & food,2010,14.9,14.7,0.2,b,break in series
Lithuania,Northern,Accommodation & food,2011,14.6,13.27,1.33,,
Lithuania,Northern,Accommodation & food,2012,11.8,12.87,-1.07,,
Lithuania,Northern,Accommodation & food,2013,9.3,11.47,-2.17,,
Lithuania,Northern,Accommodation & food,2014,12.1,11.03,1.07,,
Lithuania,Northern,Accommodation & food,2015,14.6,10.94,3.66,,
Lithuania,Northern,Accommodation & food,2016,14.7,11.27,3.43,,
Lithuania,Northern,Accommodation & food,2017,13.3,10.37,2.93,,
Lithuania,Northern,Accommodation & food,2018,16.7,9.52,7.18,,
Lithuania,Northern,Accommodation & food,2019,14.9,9.92,4.98,,
Lithuania,Northern,Accommodation & food,2020,15.6,9.77,5.83,,
Lithuania,Northern,Accommodation & food,2021,17.9,9.17,8.73,,
Lithuania,Northern,Accommodation & food,2022,17.1,9.5,7.6,,
Lithuania,Northern,Accommodation & food,2023,12.8,9.0,3.8,p,provisional
Lithuania,Northern,Accommodation & food,2024,12.3,8.01,4.29,p,provisional
Lithuania,Northern,Admin & support,2007,13.7,9.1,4.6,,
Lithuania,Northern,Admin & support,2008,22.0,12.91,9.09,,
Lithuania,Northern,Admin & support,2009,11.9,9.83,2.07,,
Lithuania,Northern,Admin & support,2010,14.1,9.81,4.29,b,break in series
Lithuania,Northern,Admin & support,2011,10.7,8.95,1.75,,
Lithuania,Northern,Admin & support,2012,12.4,8.93,3.47,,
Lithuania,Northern,Admin & support,2013,12.5,8.22,4.28,,
Lithuania,Northern,Admin & support,2014,13.5,8.16,5.34,,
Lithuania,Northern,Admin & support,2015,13.2,7.7,5.5,,
Lithuania,Northern,Admin & support,2016,12.5,6.76,5.74,,
Lithuania,Northern,Admin & support,2017,10.6,6.72,3.88,,
Lithuania,Northern,Admin & support,2018,9.1,7.19,1.91,,
Lithuania,Northern,Admin & support,2019,15.7,7.36,8.34,,
Lithuania,Northern,Admin & support,2020,12.7,7.65,5.05,,
Lithuania,Northern,Admin & support,2021,11.3,7.45,3.85,,
Lithuania,Northern,Admin & support,2022,9.8,7.76,2.04,,
Lithuania,Northern,Admin & support,2023,7.4,7.06,0.34,p,provisional
Lithuania,Northern,Admin & support,2024,6.6,7.31,-0.71,p,provisional
Lithuania,Northern,Arts & entertainment,2007,22.9,22.76,0.14,,
Lithuania,Northern,Arts & entertainment,2008,19.0,18.84,0.16,,
Lithuania,Northern,Arts & entertainment,2009,20.7,18.18,2.52,,
Lithuania,Northern,Arts & entertainment,2010,12.4,17.91,-5.51,b,break in series
Lithuania,Northern,Arts & entertainment,2011,15.1,18.58,-3.48,,
Lithuania,Northern,Arts & entertainment,2012,13.4,17.99,-4.59,,
Lithuania,Northern,Arts & entertainment,2013,12.3,17.53,-5.23,,
Lithuania,Northern,Arts & entertainment,2014,11.6,18.99,-7.39,,
Lithuania,Northern,Arts & entertainment,2015,13.2,18.9,-5.7,,
Lithuania,Northern,Arts & entertainment,2016,13.5,17.73,-4.23,,
Lithuania,Northern,Arts & entertainment,2017,12.2,16.89,-4.69,,
Lithuania,Northern,Arts & entertainment,2018,14.4,15.3,-0.9,,
Lithuania,Northern,Arts & entertainment,2019,11.5,17.88,-6.38,,
Lithuania,Northern,Arts & entertainment,2020,9.8,17.28,-7.48,,
Lithuania,Northern,Arts & entertainment,2021,8.4,16.4,-8.0,,
Lithuania,Northern,Arts & entertainment,2022,6.8,15.68,-8.88,,
Lithuania,Northern,Arts & entertainment,2023,11.4,16.38,-4.98,p,provisional
Lithuania,Northern,Arts & entertainment,2024,10.2,15.79,-5.59,p,provisional
Lithuania,Northern,Construction,2007,16.6,-4.09,20.69,,
Lithuania,Northern,Construction,2008,6.9,0.8,6.1,,
Lithuania,Northern,Construction,2009,-0.5,0.82,-1.32,,
Lithuania,Northern,Construction,2010,-9.1,-0.56,-8.54,b,break in series
Lithuania,Northern,Construction,2011,0.7,1.1,-0.4,,
Lithuania,Northern,Construction,2012,-0.7,1.74,-2.44,,
Lithuania,Northern,Construction,2013,-1.2,-0.09,-1.11,,
Lithuania,Northern,Construction,2014,2.2,0.35,1.85,,
Lithuania,Northern,Construction,2015,3.4,-0.4,3.8,,
Lithuania,Northern,Construction,2016,2.5,-0.81,3.31,,
Lithuania,Northern,Construction,2017,1.5,-1.56,3.06,,
Lithuania,Northern,Construction,2018,-1.5,-0.48,-1.02,,
Lithuania,Northern,Construction,2019,-3.6,-1.5,-2.1,,
Lithuania,Northern,Construction,2020,-3.3,-2.33,-0.97,,
Lithuania,Northern,Construction,2021,-3.9,-2.52,-1.38,,
Lithuania,Northern,Construction,2022,-6.6,-3.44,-3.16,,
Lithuania,Northern,Construction,2023,-2.7,-3.4,0.7,p,provisional
Lithuania,Northern,Construction,2024,-3.8,-3.01,-0.79,p,provisional
Lithuania,Northern,Education,2007,-0.1,11.25,-11.35,,
Lithuania,Northern,Education,2008,2.0,13.8,-11.8,,
Lithuania,Northern,Education,2009,-3.2,12.7,-15.9,,
Lithuania,Northern,Education,2010,-1.7,12.44,-14.14,b,break in series
Lithuania,Northern,Education,2011,-1.7,11.03,-12.73,,
Lithuania,Northern,Education,2012,-0.4,10.98,-11.38,,
Lithuania,Northern,Education,2013,-0.1,11.64,-11.74,,
Lithuania,Northern,Education,2014,3.1,11.52,-8.42,,
Lithuania,Northern,Education,2015,2.3,11.38,-9.08,,
Lithuania,Northern,Education,2016,2.5,11.88,-9.38,,
Lithuania,Northern,Education,2017,0.5,11.38,-10.88,,
Lithuania,Northern,Education,2018,1.4,11.46,-10.06,,
Lithuania,Northern,Education,2019,3.2,11.31,-8.11,,
Lithuania,Northern,Education,2020,3.8,10.26,-6.46,,
Lithuania,Northern,Education,2021,4.7,9.88,-5.18,,
Lithuania,Northern,Education,2022,4.2,9.29,-5.09,,
Lithuania,Northern,Education,2023,3.0,9.56,-6.56,p,provisional
Lithuania,Northern,Education,2024,3.2,9.47,-6.27,p,provisional
Lithuania,Northern,Electricity & gas,2007,20.1,15.51,4.59,,
Lithuania,Northern,Electricity & gas,2008,20.1,17.62,2.48,,
Lithuania,Northern,Electricity & gas,2009,18.9,17.51,1.39,,
Lithuania,Northern,Electricity & gas,2010,16.0,16.49,-0.49,b,break in series
Lithuania,Northern,Electricity & gas,2011,10.3,13.56,-3.26,,
Lithuania,Northern,Electricity & gas,2012,10.6,13.34,-2.74,,
Lithuania,Northern,Electricity & gas,2013,9.9,12.18,-2.28,,
Lithuania,Northern,Electricity & gas,2014,10.0,12.24,-2.24,,
Lithuania,Northern,Electricity & gas,2015,10.0,11.63,-1.63,,
Lithuania,Northern,Electricity & gas,2016,10.6,10.79,-0.19,,
Lithuania,Northern,Electricity & gas,2017,10.6,10.49,0.11,,
Lithuania,Northern,Electricity & gas,2018,9.2,11.55,-2.35,,
Lithuania,Northern,Electricity & gas,2019,9.8,9.89,-0.09,,
Lithuania,Northern,Electricity & gas,2020,10.2,9.17,1.03,,
Lithuania,Northern,Electricity & gas,2021,9.5,8.33,1.17,,
Lithuania,Northern,Electricity & gas,2022,10.6,7.52,3.08,,
Lithuania,Northern,Electricity & gas,2023,8.0,7.98,0.02,p,provisional
Lithuania,Northern,Electricity & gas,2024,7.9,8.11,-0.21,p,provisional
Lithuania,Northern,Finance & insurance,2007,46.4,28.03,18.37,,
Lithuania,Northern,Finance & insurance,2008,47.7,31.2,16.5,,
Lithuania,Northern,Finance & insurance,2009,45.4,31.22,14.18,,
Lithuania,Northern,Finance & insurance,2010,44.3,29.03,15.27,b,break in series
Lithuania,Northern,Finance & insurance,2011,40.8,29.99,10.81,,
Lithuania,Northern,Finance & insurance,2012,40.0,29.75,10.25,,
Lithuania,Northern,Finance & insurance,2013,39.9,28.7,11.2,,
Lithuania,Northern,Finance & insurance,2014,39.9,28.15,11.75,,
Lithuania,Northern,Finance & insurance,2015,37.2,27.69,9.51,,
Lithuania,Northern,Finance & insurance,2016,35.7,26.46,9.24,,
Lithuania,Northern,Finance & insurance,2017,34.2,27.26,6.94,,
Lithuania,Northern,Finance & insurance,2018,32.1,26.38,5.72,,
Lithuania,Northern,Finance & insurance,2019,36.8,26.03,10.77,,
Lithuania,Northern,Finance & insurance,2020,34.8,25.88,8.92,,
Lithuania,Northern,Finance & insurance,2021,35.8,25.09,10.71,,
Lithuania,Northern,Finance & insurance,2022,33.9,24.37,9.53,,
Lithuania,Northern,Finance & insurance,2023,31.8,24.24,7.56,p,provisional
Lithuania,Northern,Finance & insurance,2024,32.4,24.24,8.16,p,provisional
Lithuania,Northern,Health & social work,2007,24.2,21.08,3.12,,
Lithuania,Northern,Health & social work,2008,25.1,20.73,4.37,,
Lithuania,Northern,Health & social work,2009,26.1,20.72,5.38,,
Lithuania,Northern,Health & social work,2010,21.1,20.26,0.84,b,break in series
Lithuania,Northern,Health & social work,2011,24.8,20.36,4.44,,
Lithuania,Northern,Health & social work,2012,28.6,20.35,8.25,,
Lithuania,Northern,Health & social work,2013,28.3,20.0,8.3,,
Lithuania,Northern,Health & social work,2014,31.6,18.6,13.0,,
Lithuania,Northern,Health & social work,2015,33.9,19.34,14.56,,
Lithuania,Northern,Health & social work,2016,28.7,18.5,10.2,,
Lithuania,Northern,Health & social work,2017,26.7,18.44,8.26,,
Lithuania,Northern,Health & social work,2018,25.2,18.0,7.2,,
Lithuania,Northern,Health & social work,2019,28.6,17.54,11.06,,
Lithuania,Northern,Health & social work,2020,30.8,17.34,13.46,,
Lithuania,Northern,Health & social work,2021,33.0,17.61,15.39,,
Lithuania,Northern,Health & social work,2022,33.0,16.69,16.31,,
Lithuania,Northern,Health & social work,2023,24.3,16.86,7.44,p,provisional
Lithuania,Northern,Health & social work,2024,26.1,16.44,9.66,p,provisional
Lithuania,Northern,ICT,2007,22.2,18.29,3.91,,
Lithuania,Northern,ICT,2008,30.7,21.31,9.39,,
Lithuania,Northern,ICT,2009,28.4,21.09,7.31,,
Lithuania,Northern,ICT,2010,25.2,20.16,5.04,b,break in series
Lithuania,Northern,ICT,2011,25.7,19.29,6.41,,
Lithuania,Northern,ICT,2012,26.4,19.6,6.8,,
Lithuania,Northern,ICT,2013,27.8,19.35,8.45,,
Lithuania,Northern,ICT,2014,28.8,18.67,10.13,,
Lithuania,Northern,ICT,2015,30.0,19.15,10.85,,
Lithuania,Northern,ICT,2016,31.0,19.1,11.9,,
Lithuania,Northern,ICT,2017,29.8,19.68,10.12,,
Lithuania,Northern,ICT,2018,29.9,19.41,10.49,,
Lithuania,Northern,ICT,2019,29.4,19.66,9.74,,
Lithuania,Northern,ICT,2020,27.2,19.41,7.79,,
Lithuania,Northern,ICT,2021,27.0,19.15,7.85,,
Lithuania,Northern,ICT,2022,25.3,19.56,5.74,,
Lithuania,Northern,ICT,2023,25.8,19.65,6.15,p,provisional
Lithuania,Northern,ICT,2024,25.7,19.33,6.37,p,provisional
Lithuania,Northern,Manufacturing,2007,32.0,24.84,7.16,,
Lithuania,Northern,Manufacturing,2008,32.7,23.5,9.2,,
Lithuania,Northern,Manufacturing,2009,31.5,22.39,9.11,,
Lithuania,Northern,Manufacturing,2010,30.4,21.21,9.19,b,break in series
Lithuania,Northern,Manufacturing,2011,27.1,21.0,6.1,,
Lithuania,Northern,Manufacturing,2012,26.9,21.17,5.73,,
Lithuania,Northern,Manufacturing,2013,26.2,20.76,5.44,,
Lithuania,Northern,Manufacturing,2014,25.8,20.32,5.48,,
Lithuania,Northern,Manufacturing,2015,26.2,19.69,6.51,,
Lithuania,Northern,Manufacturing,2016,25.9,19.49,6.41,,
Lithuania,Northern,Manufacturing,2017,24.1,19.21,4.89,,
Lithuania,Northern,Manufacturing,2018,24.6,18.51,6.09,,
Lithuania,Northern,Manufacturing,2019,24.8,18.28,6.52,,
Lithuania,Northern,Manufacturing,2020,24.4,17.42,6.98,,
Lithuania,Northern,Manufacturing,2021,24.5,17.06,7.44,,
Lithuania,Northern,Manufacturing,2022,24.1,16.52,7.58,,
Lithuania,Northern,Manufacturing,2023,23.6,16.0,7.6,p,provisional
Lithuania,Northern,Manufacturing,2024,23.0,15.3,7.7,p,provisional
Lithuania,Northern,Mining & quarrying,2007,14.1,11.31,2.79,,
Lithuania,Northern,Mining & quarrying,2008,14.3,13.42,0.88,,
Lithuania,Northern,Mining & quarrying,2009,5.0,13.42,-8.42,,
Lithuania,Northern,Mining & quarrying,2010,1.2,9.81,-8.61,b,break in series
Lithuania,Northern,Mining & quarrying,2011,2.5,9.22,-6.72,,
Lithuania,Northern,Mining & quarrying,2012,3.9,9.94,-6.04,,
Lithuania,Northern,Mining & quarrying,2013,6.0,9.53,-3.53,,
Lithuania,Northern,Mining & quarrying,2014,4.2,7.75,-3.55,,
Lithuania,Northern,Mining & quarrying,2015,5.7,10.05,-4.35,,
Lithuania,Northern,Mining & quarrying,2016,6.6,9.56,-2.96,,
Lithuania,Northern,Mining & quarrying,2017,7.2,11.11,-3.91,,
Lithuania,Northern,Mining & quarrying,2018,6.9,11.41,-4.51,,
Lithuania,Northern,Mining & quarrying,2019,3.4,9.42,-6.02,,
Lithuania,Northern,Mining & quarrying,2020,3.6,8.23,-4.63,,
Lithuania,Northern,Mining & quarrying,2021,4.2,6.42,-2.22,,
Lithuania,Northern,Mining & quarrying,2022,6.4,5.23,1.17,,
Lithuania,Northern,Mining & quarrying,2023,5.8,6.08,-0.28,p,provisional
Lithuania,Northern,Mining & quarrying,2024,6.1,6.48,-0.38,p,provisional
Lithuania,Northern,Other services,2007,24.0,22.92,1.08,,
Lithuania,Northern,Other services,2008,30.3,20.21,10.09,,
Lithuania,Northern,Other services,2009,30.1,20.3,9.8,,
Lithuania,Northern,Other services,2010,34.9,21.75,13.15,b,break in series
Lithuania,Northern,Other services,2011,22.2,19.12,3.08,,
Lithuania,Northern,Other services,2012,23.5,19.07,4.43,,
Lithuania,Northern,Other services,2013,18.1,18.06,0.04,,
Lithuania,Northern,Other services,2014,20.0,19.07,0.93,,
Lithuania,Northern,Other services,2015,18.0,17.8,0.2,,
Lithuania,Northern,Other services,2016,14.8,15.62,-0.82,,
Lithuania,Northern,Other services,2017,9.0,15.52,-6.52,,
Lithuania,Northern,Other services,2018,7.8,15.64,-7.84,,
Lithuania,Northern,Other services,2019,15.8,15.38,0.42,,
Lithuania,Northern,Other services,2020,14.4,13.77,0.63,,
Lithuania,Northern,Other services,2021,12.6,13.52,-0.92,,
Lithuania,Northern,Other services,2022,15.2,11.66,3.54,,
Lithuania,Northern,Other services,2023,12.7,11.73,0.97,p,provisional
Lithuania,Northern,Other services,2024,10.5,11.16,-0.66,p,provisional
Lithuania,Northern,Professional & scientific,2007,12.6,13.3,-0.7,,
Lithuania,Northern,Professional & scientific,2008,23.2,20.41,2.79,,
Lithuania,Northern,Professional & scientific,2009,21.4,19.84,1.56,,
Lithuania,Northern,Professional & scientific,2010,15.6,19.08,-3.48,b,break in series
Lithuania,Northern,Professional & scientific,2011,15.3,19.24,-3.94,,
Lithuania,Northern,Professional & scientific,2012,14.6,19.28,-4.68,,
Lithuania,Northern,Professional & scientific,2013,19.8,19.12,0.68,,
Lithuania,Northern,Professional & scientific,2014,17.4,18.93,-1.53,,
Lithuania,Northern,Professional & scientific,2015,18.3,19.53,-1.23,,
Lithuania,Northern,Professional & scientific,2016,17.8,18.95,-1.15,,
Lithuania,Northern,Professional & scientific,2017,19.4,19.69,-0.29,,
Lithuania,Northern,Professional & scientific,2018,21.5,19.4,2.1,,
Lithuania,Northern,Professional & scientific,2019,16.8,18.04,-1.24,,
Lithuania,Northern,Professional & scientific,2020,15.1,16.96,-1.86,,
Lithuania,Northern,Professional & scientific,2021,16.5,16.07,0.43,,
Lithuania,Northern,Professional & scientific,2022,15.0,15.54,-0.54,,
Lithuania,Northern,Professional & scientific,2023,14.1,15.65,-1.55,p,provisional
Lithuania,Northern,Professional & scientific,2024,15.9,15.69,0.21,p,provisional
Lithuania,Northern,Public admin,2007,5.5,6.42,-0.92,,
Lithuania,Northern,Public admin,2008,7.4,12.74,-5.34,,
Lithuania,Northern,Public admin,2009,8.7,11.92,-3.22,,
Lithuania,Northern,Public admin,2010,7.6,10.69,-3.09,b,break in series
Lithuania,Northern,Public admin,2011,6.4,9.96,-3.56,,
Lithuania,Northern,Public admin,2012,4.9,9.14,-4.24,,
Lithuania,Northern,Public admin,2013,4.1,9.14,-5.04,,
Lithuania,Northern,Public admin,2014,3.2,9.21,-6.01,,
Lithuania,Northern,Public admin,2015,2.4,8.08,-5.68,,
Lithuania,Northern,Public admin,2016,4.3,9.0,-4.7,,
Lithuania,Northern,Public admin,2017,5.2,8.94,-3.74,,
Lithuania,Northern,Public admin,2018,5.1,6.84,-1.74,,
Lithuania,Northern,Public admin,2019,4.7,8.19,-3.49,,
Lithuania,Northern,Public admin,2020,5.6,8.26,-2.66,,
Lithuania,Northern,Public admin,2021,4.7,8.39,-3.69,,
Lithuania,Northern,Public admin,2022,4.2,8.3,-4.1,,
Lithuania,Northern,Public admin,2023,3.7,7.55,-3.85,p,provisional
Lithuania,Northern,Public admin,2024,3.9,7.72,-3.82,p,provisional
Lithuania,Northern,Real estate,2007,11.5,14.16,-2.66,,
Lithuania,Northern,Real estate,2008,11.3,17.98,-6.68,,
Lithuania,Northern,Real estate,2009,18.5,17.5,1.0,,
Lithuania,Northern,Real estate,2010,13.3,17.63,-4.33,b,break in series
Lithuania,Northern,Real estate,2011,15.7,17.0,-1.3,,
Lithuania,Northern,Real estate,2012,15.3,14.48,0.82,,
Lithuania,Northern,Real estate,2013,15.2,14.22,0.98,,
Lithuania,Northern,Real estate,2014,15.0,13.87,1.13,,
Lithuania,Northern,Real estate,2015,14.5,12.5,2.0,,
Lithuania,Northern,Real estate,2016,13.9,12.42,1.48,,
Lithuania,Northern,Real estate,2017,12.9,10.75,2.15,,
Lithuania,Northern,Real estate,2018,13.9,10.39,3.51,,
Lithuania,Northern,Real estate,2019,14.2,10.93,3.27,,
Lithuania,Northern,Real estate,2020,11.7,11.7,0.0,,
Lithuania,Northern,Real estate,2021,8.9,12.03,-3.13,,
Lithuania,Northern,Real estate,2022,9.1,12.41,-3.31,,
Lithuania,Northern,Real estate,2023,10.5,11.47,-0.97,p,provisional
Lithuania,Northern,Real estate,2024,11.1,10.25,0.85,p,provisional
Lithuania,Northern,Transport & storage,2007,2.1,2.8,-0.7,,
Lithuania,Northern,Transport & storage,2008,6.1,8.5,-2.4,,
Lithuania,Northern,Transport & storage,2009,3.0,7.94,-4.94,,
Lithuania,Northern,Transport & storage,2010,4.9,7.67,-2.77,b,break in series
Lithuania,Northern,Transport & storage,2011,-1.6,5.31,-6.91,,
Lithuania,Northern,Transport & storage,2012,-2.7,4.83,-7.53,,
Lithuania,Northern,Transport & storage,2013,-3.9,4.43,-8.33,,
Lithuania,Northern,Transport & storage,2014,-4.2,4.97,-9.17,,
Lithuania,Northern,Transport & storage,2015,-7.4,2.81,-10.21,,
Lithuania,Northern,Transport & storage,2016,-7.6,3.07,-10.67,,
Lithuania,Northern,Transport & storage,2017,-10.1,3.5,-13.6,,
Lithuania,Northern,Transport & storage,2018,-12.6,3.79,-16.39,,
Lithuania,Northern,Transport & storage,2019,-11.7,3.24,-14.94,,
Lithuania,Northern,Transport & storage,2020,-5.5,3.29,-8.79,,
Lithuania,Northern,Transport & storage,2021,-8.8,4.28,-13.08,,
Lithuania,Northern,Transport & storage,2022,-15.9,4.04,-19.94,,
Lithuania,Northern,Transport & storage,2023,-14.7,3.9,-18.6,p,provisional
Lithuania,Northern,Transport & storage,2024,-12.5,3.95,-16.45,p,provisional
Lithuania,Northern,Water & waste,2007,10.2,6.97,3.23,,
Lithuania,Northern,Water & waste,2008,10.2,5.31,4.89,,
Lithuania,Northern,Water & waste,2009,9.7,3.74,5.96,,
Lithuania,Northern,Water & waste,2010,10.1,3.05,7.05,b,break in series
Lithuania,Northern,Water & waste,2011,13.4,1.55,11.85,,
Lithuania,Northern,Water & waste,2012,14.6,2.02,12.58,,
Lithuania,Northern,Water & waste,2013,15.1,2.59,12.51,,
Lithuania,Northern,Water & waste,2014,16.4,3.25,13.15,,
Lithuania,Northern,Water & waste,2015,15.8,2.6,13.2,,
Lithuania,Northern,Water & waste,2016,14.7,2.64,12.06,,
Lithuania,Northern,Water & waste,2017,14.9,3.16,11.74,,
Lithuania,Northern,Water & waste,2018,12.1,1.56,10.54,,
Lithuania,Northern,Water & waste,2019,11.0,1.94,9.06,,
Lithuania,Northern,Water & waste,2020,9.7,1.04,8.66,,
Lithuania,Northern,Water & waste,2021,8.8,0.78,8.02,,
Lithuania,Northern,Water & waste,2022,3.5,-1.37,4.87,,
