id,country,eu_region,sector,year,gpg_pct,flag_code,flag_note
3462,Hungary,Eastern,Manufacturing,2008,26.3,,
3463,Hungary,Eastern,Manufacturing,2009,25.4,,
3464,Hungary,Eastern,Manufacturing,2010,26.4,,
3465,Hungary,Eastern,Manufacturing,2011,25.8,,
3466,Hungary,Eastern,Manufacturing,2012,26.0,,
3467,Hungary,Eastern,Manufacturing,2013,23.2,,
3468,Hungary,Eastern,Manufacturing,2014,22.6,,
3469,Hungary,Eastern,Manufacturing,2015,19.9,,
3470,Hungary,Eastern,Manufacturing,2016,22.0,,
3471,Hungary,Eastern,Manufacturing,2017,23.9,b,break in series
3472,Hungary,Eastern,Manufacturing,2018,22.5,,
3473,Hungary,Eastern,Manufacturing,2019,22.9,b,break in series
3474,Hungary,Eastern,Manufacturing,2020,22.9,p,provisional
3475,Hungary,Eastern,Manufacturing,2021,24.0,p,provisional
3476,Hungary,Eastern,Manufacturing,2022,23.2,p,provisional
3477,Hungary,Eastern,Manufacturing,2023,22.4,p,provisional
3478,Hungary,Eastern,Manufacturing,2024,23.6,p,provisional
3479,Hungary,Eastern,Mining & quarrying,2008,4.5,,
3480,Hungary,Eastern,Mining & quarrying,2009,2.3,,
3481,Hungary,Eastern,Mining & quarrying,2010,-12.2,,
3482,Hungary,Eastern,Mining & quarrying,2011,-18.2,,
3483,Hungary,Eastern,Mining & quarrying,2012,-13.9,,
3484,Hungary,Eastern,Mining & quarrying,2013,-26.1,,
3485,Hungary,Eastern,Mining & quarrying,2014,-9.4,,
3486,Hungary,Eastern,Mining & quarrying,2016,-22.3,,
3487,Hungary,Eastern,Mining & quarrying,2017,5.1,b,break in series
3488,Hungary,Eastern,Mining & quarrying,2018,16.8,,
3489,Hungary,Eastern,Mining & quarrying,2019,4.6,b,break in series
3490,Hungary,Eastern,Mining & quarrying,2020,1.7,p,provisional
3491,Hungary,Eastern,Mining & quarrying,2021,1.2,p,provisional
3492,Hungary,Eastern,Mining & quarrying,2022,9.5,p,provisional
3493,Hungary,Eastern,Mining & quarrying,2023,21.0,p,provisional
3494,Hungary,Eastern,Mining & quarrying,2024,19.4,p,provisional
3495,Hungary,Eastern,Other services,2008,19.6,,
3496,Hungary,Eastern,Other services,2009,12.4,,
3497,Hungary,Eastern,Other services,2010,14.5,,
3498,Hungary,Eastern,Other services,2011,5.1,,
3499,Hungary,Eastern,Other services,2012,13.9,,
3500,Hungary,Eastern,Other services,2013,10.0,,
3501,Hungary,Eastern,Other services,2014,7.9,,
3502,Hungary,Eastern,Other services,2015,23.1,,
3503,Hungary,Eastern,Other services,2016,8.1,,
3504,Hungary,Eastern,Other services,2017,21.4,b,break in series
3505,Hungary,Eastern,Other services,2018,18.6,,
3506,Hungary,Eastern,Other services,2019,17.3,b,break in series
3507,Hungary,Eastern,Other services,2020,16.4,p,provisional
3508,Hungary,Eastern,Other services,2021,22.4,p,provisional
3509,Hungary,Eastern,Other services,2022,13.4,p,provisional
3510,Hungary,Eastern,Other services,2023,11.6,p,provisional
3511,Hungary,Eastern,Other services,2024,10.5,p,provisional
3512,Hungary,Eastern,Professional & scientific,2008,12.0,,
3513,Hungary,Eastern,Professional & scientific,2009,10.2,,
3514,Hungary,Eastern,Professional & scientific,2010,14.7,,
3515,Hungary,Eastern,Professional & scientific,2011,14.4,,
3516,Hungary,Eastern,Professional & scientific,2012,12.7,,
3517,Hungary,Eastern,Professional & scientific,2013,13.9,,
3518,Hungary,Eastern,Professional & scientific,2014,12.8,,
3519,Hungary,Eastern,Professional & scientific,2015,12.1,,
3520,Hungary,Eastern,Professional & scientific,2016,17.1,,
3521,Hungary,Eastern,Professional & scientific,2017,18.4,b,break in series
3522,Hungary,Eastern,Professional & scientific,2018,21.8,,
3523,Hungary,Eastern,Professional & scientific,2019,17.3,b,break in series
3524,Hungary,Eastern,Professional & scientific,2020,22.3,p,provisional
3525,Hungary,Eastern,Professional & scientific,2021,19.3,p,provisional
3526,Hungary,Eastern,Professional & scientific,2022,20.8,p,provisional
3527,Hungary,Eastern,Professional & scientific,2023,21.6,p,provisional
3528,Hungary,Eastern,Professional & scientific,2024,21.6,p,provisional
3529,Hungary,Eastern,Public admin,2008,15.1,,
3530,Hungary,Eastern,Public admin,2009,7.0,d,definition differs
3531,Hungary,Eastern,Public admin,2010,3.7,,
3532,Hungary,Eastern,Public admin,2011,3.9,,
3533,Hungary,Eastern,Public admin,2012,-1.7,,
3534,Hungary,Eastern,Public admin,2013,-0.8,,
3535,Hungary,Eastern,Public admin,2014,3.6,,
3536,Hungary,Eastern,Public admin,2015,4.2,,
3537,Hungary,Eastern,Public admin,2016,13.5,,
3538,Hungary,Eastern,Public admin,2017,6.0,b,break in series
3539,Hungary,Eastern,Public admin,2018,6.7,,
3540,Hungary,Eastern,Public admin,2019,7.5,b,break in series
3541,Hungary,Eastern,Public admin,2020,5.4,p,provisional
3542,Hungary,Eastern,Public admin,2021,3.0,p,provisional
3543,Hungary,Eastern,Public admin,2022,9.6,p,provisional
3544,Hungary,Eastern,Public admin,2023,7.7,p,provisional
3545,Hungary,Eastern,Public admin,2024,10.1,p,provisional
3546,Hungary,Eastern,Real estate,2008,9.7,,
3547,Hungary,Eastern,Real estate,2009,5.3,,
3548,Hungary,Eastern,Real estate,2010,14.9,,
3549,Hungary,Eastern,Real estate,2011,3.4,,
3550,Hungary,Eastern,Real estate,2012,-1.3,,
3551,Hungary,Eastern,Real estate,2013,3.3,,
3552,Hungary,Eastern,Real estate,2014,7.3,,
3553,Hungary,Eastern,Real estate,2015,0.6,,
3554,Hungary,Eastern,Real estate,2016,10.9,,
3555,Hungary,Eastern,Real estate,2017,25.3,b,break in series
3556,Hungary,Eastern,Real estate,2018,9.2,,
3557,Hungary,Eastern,Real estate,2019,7.7,b,break in series
3558,Hungary,Eastern,Real estate,2020,14.9,p,provisional
3559,Hungary,Eastern,Real estate,2021,6.5,p,provisional
3560,Hungary,Eastern,Real estate,2022,7.5,p,provisional
3561,Hungary,Eastern,Real estate,2023,8.8,p,provisional
3562,Hungary,Eastern,Real estate,2024,-0.2,p,provisional
3563,Hungary,Eastern,Transport & storage,2008,4.2,,
3564,Hungary,Eastern,Transport & storage,2009,5.8,,
3565,Hungary,Eastern,Transport & storage,2010,4.5,,
3566,Hungary,Eastern,Transport & storage,2011,-0.7,,
3567,Hungary,Eastern,Transport & storage,2012,-0.3,,
3568,Hungary,Eastern,Transport & storage,2013,-3.3,,
3569,Hungary,Eastern,Transport & storage,2014,-2.6,,
3570,Hungary,Eastern,Transport & storage,2015,-4.1,,
3571,Hungary,Eastern,Transport & storage,2016,-6.4,,
3572,Hungary,Eastern,Transport & storage,2017,-2.6,b,break in series
3573,Hungary,Eastern,Transport & storage,2018,-2.4,,
3574,Hungary,Eastern,Transport & storage,2019,-4.9,b,break in series
3575,Hungary,Eastern,Transport & storage,2020,-6.6,p,provisional
3576,Hungary,Eastern,Transport & storage,2021,-3.7,p,provisional
3577,Hungary,Eastern,Transport & storage,2022,-4.0,p,provisional
3578,Hungary,Eastern,Transport & storage,2023,-2.8,p,provisional
3579,Hungary,Eastern,Transport & storage,2024,-3.1,p,provisional
3580,Hungary,Eastern,Water & waste,2008,1.9,,
3581,Hungary,Eastern,Water & waste,2009,0.0,,
3582,Hungary,Eastern,Water & waste,2010,-1.7,,
3583,Hungary,Eastern,Water & waste,2011,-0.9,,
3584,Hungary,Eastern,Water & waste,2012,-2.4,,
3585,Hungary,Eastern,Water & waste,2013,2.8,,
3586,Hungary,Eastern,Water & waste,2014,-5.4,,
3587,Hungary,Eastern,Water & waste,2015,-6.7,,
3588,Hungary,Eastern,Water & waste,2016,1.9,,
3589,Hungary,Eastern,Water & waste,2017,5.4,b,break in series
3590,Hungary,Eastern,Water & waste,2018,0.1,,
3591,Hungary,Eastern,Water & waste,2019,10.6,b,break in series
3592,Hungary,Eastern,Water & waste,2020,2.2,p,provisional
3593,Hungary,Eastern,Water & waste,2021,-0.1,p,provisional
3594,Hungary,Eastern,Water & waste,2022,3.8,p,provisional
3595,Hungary,Eastern,Water & waste,2023,1.9,p,provisional
3596,Hungary,Eastern,Water & waste,2024,4.5,p,provisional
3597,Hungary,Eastern,Wholesale & retail,2008,16.3,,
3598,Hungary,Eastern,Wholesale & retail,2009,17.5,,
3599,Hungary,Eastern,Wholesale & retail,2010,15.8,,
3600,Hungary,Eastern,Wholesale & retail,2011,11.9,,
3601,Hungary,Eastern,Wholesale & retail,2012,15.7,,
3602,Hungary,Eastern,Wholesale & retail,2013,14.8,,
3603,Hungary,Eastern,Wholesale & retail,2014,19.8,,
3604,Hungary,Eastern,Wholesale & retail,2015,16.6,,
3605,Hungary,Eastern,Wholesale & retail,2016,20.7,,
3606,Hungary,Eastern,Wholesale & retail,2017,17.7,b,break in series
3607,Hungary,Eastern,Wholesale & retail,2018,14.0,,
3608,Hungary,Eastern,Wholesale & retail,2019,16.6,b,break in series
3609,Hungary,Eastern,Wholesale & retail,2020,16.2,p,provisional
3610,Hungary,Eastern,Wholesale & retail,2021,16.3,p,provisional
3611,Hungary,Eastern,Wholesale & retail,2022,18.0,p,provisional
3612,Hungary,Eastern,Wholesale & retail,2023,16.9,p,provisional
3613,Hungary,Eastern,Wholesale & retail,2024,17.6,p,provisional
3614,Ireland,Northern,Accommodation & food,2008,18.3,,
3615,Ireland,Northern,Accommodation & food,2009,9.5,,
3616,Ireland,Northern,Accommodation & food,2010,12.9,,
3617,Ireland,Northern,Accommodation & food,2011,13.2,,
3618,Ireland,Northern,Accommodation & food,2012,12.8,,
3619,Ireland,Northern,Accommodation & food,2013,12.6,,
3620,Ireland,Northern,Accommodation & food,2014,18.3,,
3621,Ireland,Northern,Accommodation & food,2018,2.5,,
3622,Ireland,Northern,Accommodation & food,2022,10.7,,
3623,Ireland,Northern,Admin & support,2008,-4.2,,
3624,Ireland,Northern,Admin & support,2009,19.1,,
3625,Ireland,Northern,Admin & support,2010,15.7,,
3626,Ireland,Northern,Admin & support,2011,17.7,,
3627,Ireland,Northern,Admin & support,2012,13.3,,
3628,Ireland,Northern,Admin & support,2013,14.8,,
3629,Ireland,Northern,Admin & support,2014,12.2,,
3630,Ireland,Northern,Admin & support,2018,10.6,,
3631,Ireland,Northern,Admin & support,2022,15.0,,
3632,Ireland,Northern,Arts & entertainment,2011,22.5,,
3633,Ireland,Northern,Arts & entertainment,2018,17.2,,
3634,Ireland,Northern,Arts & entertainment,2022,16.7,,
3635,Ireland,Northern,Construction,2008,-11.9,,
3636,Ireland,Northern,Construction,2009,11.0,,
3637,Ireland,Northern,Construction,2010,2.8,,
3638,Ireland,Northern,Construction,2011,28.9,,
3639,Ireland,Northern,Construction,2012,30.1,,
3640,Ireland,Northern,Construction,2013,31.8,,
3641,Ireland,Northern,Construction,2014,30.9,,
3642,Ireland,Northern,Construction,2018,8.5,,
3643,Ireland,Northern,Construction,2022,9.8,,
3644,Ireland,Northern,Education,2008,26.0,,
3645,Ireland,Northern,Education,2009,25.9,,
3646,Ireland,Northern,Education,2010,25.3,,
3647,Ireland,Northern,Education,2011,18.0,,
3648,Ireland,Northern,Education,2012,15.7,,
3649,Ireland,Northern,Education,2013,14.1,,
3650,Ireland,Northern,Education,2014,16.9,,
3651,Ireland,Northern,Education,2018,7.8,,
3652,Ireland,Northern,Education,2022,1.1,,
3653,Ireland,Northern,Electricity & gas,2018,18.0,,
3654,Ireland,Northern,Electricity & gas,2022,11.2,,
3655,Ireland,Northern,Finance & insurance,2018,28.1,,
3656,Ireland,Northern,Finance & insurance,2022,21.7,,
3657,Ireland,Northern,Health & social work,2008,23.7,,
3658,Ireland,Northern,Health & social work,2009,21.4,,
3659,Ireland,Northern,Health & social work,2010,16.8,,
3660,Ireland,Northern,Health & social work,2011,21.4,,
3661,Ireland,Northern,Health & social work,2012,19.5,,
3662,Ireland,Northern,Health & social work,2013,18.5,,
3663,Ireland,Northern,Health & social work,2014,16.4,,
3664,Ireland,Northern,Health & social work,2018,17.7,,
3665,Ireland,Northern,Health & social work,2022,8.1,,
3666,Ireland,Northern,ICT,2008,26.7,,
3667,Ireland,Northern,ICT,2009,25.0,,
3668,Ireland,Northern,ICT,2010,26.2,,
3669,Ireland,Northern,ICT,2011,18.1,,
3670,Ireland,Northern,ICT,2012,17.4,,
3671,Ireland,Northern,ICT,2013,15.9,,
3672,Ireland,Northern,ICT,2014,17.3,,
3673,Ireland,Northern,ICT,2018,18.1,,
3674,Ireland,Northern,ICT,2022,16.8,,
3675,Ireland,Northern,Manufacturing,2018,10.2,,
3676,Ireland,Northern,Manufacturing,2022,9.5,,
3677,Ireland,Northern,Mining & quarrying,2018,5.4,,
3678,Ireland,Northern,Mining & quarrying,2022,10.5,,
3679,Ireland,Northern,Other services,2008,22.5,,
3680,Ireland,Northern,Other services,2009,19.7,,
3681,Ireland,Northern,Other services,2010,17.7,,
3682,Ireland,Northern,Other services,2018,23.8,,
3683,Ireland,Northern,Other services,2022,8.3,,
3684,Ireland,Northern,Professional & scientific,2008,23.8,,
3685,Ireland,Northern,Professional & scientific,2009,32.1,,
3686,Ireland,Northern,Professional & scientific,2010,30.7,,
3687,Ireland,Northern,Professional & scientific,2011,22.3,,
3688,Ireland,Northern,Professional & scientific,2012,17.7,,
3689,Ireland,Northern,Professional & scientific,2013,21.4,,
3690,Ireland,Northern,Professional & scientific,2014,21.4,,
3691,Ireland,Northern,Professional & scientific,2018,20.2,,
3692,Ireland,Northern,Professional & scientific,2022,12.7,,
3693,Ireland,Northern,Public admin,2008,11.4,,
3694,Ireland,Northern,Public admin,2009,8.6,,
3695,Ireland,Northern,Public admin,2010,7.0,,
3696,Ireland,Northern,Public admin,2011,16.6,,
3697,Ireland,Northern,Public admin,2012,14.8,,
3698,Ireland,Northern,Public admin,2013,14.6,,
3699,Ireland,Northern,Public admin,2014,14.1,,
3700,Ireland,Northern,Public admin,2018,10.8,,
3701,Ireland,Northern,Public admin,2022,2.9,,
3702,Ireland,Northern,Real estate,2008,32.1,,
3703,Ireland,Northern,Real estate,2009,28.1,,
3704,Ireland,Northern,Real estate,2010,29.5,,
3705,Ireland,Northern,Real estate,2018,32.1,,
3706,Ireland,Northern,Real estate,2022,23.2,,
3707,Ireland,Northern,Transport & storage,2008,9.8,,
3708,Ireland,Northern,Transport & storage,2009,8.3,,
3709,Ireland,Northern,Transport & storage,2010,10.9,,
3710,Ireland,Northern,Transport & storage,2011,14.1,,
3711,Ireland,Northern,Transport & storage,2012,13.6,,
3712,Ireland,Northern,Transport & storage,2013,15.9,,
3713,Ireland,Northern,Transport & storage,2014,16.7,,
3714,Ireland,Northern,Transport & storage,2018,2.8,,
3715,Ireland,Northern,Transport & storage,2022,4.2,,
3716,Ireland,Northern,Water & waste,2008,18.2,,
3717,Ireland,Northern,Water & waste,2009,16.9,,
3718,Ireland,Northern,Water & waste,2010,18.9,,
3719,Ireland,Northern,Water & waste,2018,-17.2,,
3720,Ireland,Northern,Water & waste,2022,-5.6,,
3721,Ireland,Northern,Wholesale & retail,2008,22.0,,
3722,Ireland,Northern,Wholesale & retail,2009,18.8,,
3723,Ireland,Northern,Wholesale & retail,2010,23.7,,
3724,Ireland,Northern,Wholesale & retail,2011,22.4,,
3725,Ireland,Northern,Wholesale & retail,2012,21.9,,
3726,Ireland,Northern,Wholesale & retail,2013,22.0,,
3727,Ireland,Northern,Wholesale & retail,2014,20.7,,
3728,Ireland,Northern,Wholesale & retail,2018,21.5,,
3729,Ireland,Northern,Wholesale & retail,2022,16.4,,
3730,Italy,Southern,Accommodation & food,2010,12.5,,
3731,Italy,Southern,Accommodation & food,2014,8.3,,
3732,Italy,Southern,Accommodation & food,2015,12.7,p,provisional
3733,Italy,Southern,Accommodation & food,2016,8.7,p,provisional
3734,Italy,Southern,Accommodation & food,2017,7.7,p,provisional
3735,Italy,Southern,Accommodation & food,2018,9.0,,
3736,Italy,Southern,Accommodation & food,2019,8.6,,
3737,Italy,Southern,Accommodation & food,2020,10.0,,
3738,Italy,Southern,Accommodation & food,2021,8.8,,
3739,Italy,Southern,Accommodation & food,2022,8.4,,
3740,Italy,Southern,Accommodation & food,2023,3.6,p,provisional
3741,Italy,Southern,Accommodation & food,2024,8.3,p,provisional
3742,Italy,Southern,Admin & support,2010,8.4,,
3743,Italy,Southern,Admin & support,2014,10.8,,
3744,Italy,Southern,Admin & support,2015,13.5,p,provisional
3745,Italy,Southern,Admin & support,2016,9.2,p,provisional
3746,Italy,Southern,Admin & support,2017,8.8,p,provisional
3747,Italy,Southern,Admin & support,2018,9.3,,
3748,Italy,Southern,Admin & support,2019,8.1,,
3749,Italy,Southern,Admin & support,2020,7.4,,
3750,Italy,Southern,Admin & support,2021,4.9,,
3751,Italy,Southern,Admin & support,2022,6.4,,
3752,Italy,Southern,Admin & support,2023,8.1,p,provisional
3753,Italy,Southern,Admin & support,2024,9.3,p,provisional
3754,Italy,Southern,Arts & entertainment,2010,20.4,,
3755,Italy,Southern,Arts & entertainment,2014,61.3,,
3756,Italy,Southern,Arts & entertainment,2019,57.6,,
3757,Italy,Southern,Arts & entertainment,2020,67.3,,
3758,Italy,Southern,Arts & entertainment,2021,60.1,,
3759,Italy,Southern,Arts & entertainment,2022,57.8,,
3760,Italy,Southern,Arts & entertainment,2023,57.4,p,provisional
3761,Italy,Southern,Arts & entertainment,2024,57.2,p,provisional
3762,Italy,Southern,Construction,2010,-0.6,,
3763,Italy,Southern,Construction,2014,9.9,,
3764,Italy,Southern,Construction,2018,7.1,,
3765,Italy,Southern,Construction,2019,7.7,,
3766,Italy,Southern,Construction,2020,6.1,,
3767,Italy,Southern,Construction,2021,4.8,,
3768,Italy,Southern,Construction,2022,5.1,,
3769,Italy,Southern,Construction,2023,7.6,p,provisional
3770,Italy,Southern,Construction,2024,9.1,p,provisional
3771,Italy,Southern,Education,2010,12.6,,
3772,Italy,Southern,Education,2011,11.8,,
3773,Italy,Southern,Education,2012,8.0,,
3774,Italy,Southern,Education,2013,6.1,,
3775,Italy,Southern,Education,2014,7.6,,
3776,Italy,Southern,Education,2018,7.9,,
3777,Italy,Southern,Education,2019,7.8,,
3778,Italy,Southern,Education,2020,7.1,,
3779,Italy,Southern,Education,2021,8.6,,
3780,Italy,Southern,Education,2022,7.9,,
3781,Italy,Southern,Education,2023,7.8,p,provisional
3782,Italy,Southern,Education,2024,8.8,p,provisional
3783,Italy,Southern,Electricity & gas,2010,8.2,,
3784,Italy,Southern,Electricity & gas,2014,11.0,,
3785,Italy,Southern,Electricity & gas,2018,11.1,,
3786,Italy,Southern,Electricity & gas,2019,11.5,,
3787,Italy,Southern,Electricity & gas,2020,11.4,,
3788,Italy,Southern,Electricity & gas,2021,11.2,,
3789,Italy,Southern,Electricity & gas,2022,11.7,,
3790,Italy,Southern,Electricity & gas,2023,10.1,p,provisional
3791,Italy,Southern,Electricity & gas,2024,11.3,p,provisional
3792,Italy,Southern,Finance & insurance,2010,21.7,,
3793,Italy,Southern,Finance & insurance,2011,22.2,,
3794,Italy,Southern,Finance & insurance,2012,23.4,,
3795,Italy,Southern,Finance & insurance,2013,24.9,,
3796,Italy,Southern,Finance & insurance,2014,22.4,,
3797,Italy,Southern,Finance & insurance,2015,22.0,p,provisional
3798,Italy,Southern,Finance & insurance,2016,18.1,p,provisional
3799,Italy,Southern,Finance & insurance,2017,18.3,p,provisional
3800,Italy,Southern,Finance & insurance,2018,23.5,,
3801,Italy,Southern,Finance & insurance,2019,22.5,,
3802,Italy,Southern,Finance & insurance,2020,22.6,,
3803,Italy,Southern,Finance & insurance,2021,23.3,,
3804,Italy,Southern,Finance & insurance,2022,22.7,,
3805,Italy,Southern,Finance & insurance,2023,23.0,p,provisional
3806,Italy,Southern,Finance & insurance,2024,21.8,p,provisional
3807,Italy,Southern,Health & social work,2010,28.5,,
3808,Italy,Southern,Health & social work,2011,24.7,,
3809,Italy,Southern,Health & social work,2012,28.1,,
3810,Italy,Southern,Health & social work,2013,28.6,,
3811,Italy,Southern,Health & social work,2014,28.3,,
3812,Italy,Southern,Health & social work,2015,30.1,p,provisional
3813,Italy,Southern,Health & social work,2016,28.1,p,provisional
3814,Italy,Southern,Health & social work,2017,27.6,p,provisional
3815,Italy,Southern,Health & social work,2018,22.5,,
3816,Italy,Southern,Health & social work,2019,22.4,,
3817,Italy,Southern,Health & social work,2020,21.5,,
3818,Italy,Southern,Health & social work,2021,21.1,,
3819,Italy,Southern,Health & social work,2022,20.4,,
3820,Italy,Southern,Health & social work,2023,20.0,p,provisional
3821,Italy,Southern,Health & social work,2024,19.8,p,provisional
3822,Italy,Southern,ICT,2010,17.9,,
3823,Italy,Southern,ICT,2014,18.9,,
3824,Italy,Southern,ICT,2015,17.4,p,provisional
3825,Italy,Southern,ICT,2016,18.9,p,provisional
3826,Italy,Southern,ICT,2017,18.6,p,provisional
3827,Italy,Southern,ICT,2018,15.9,,
3828,Italy,Southern,ICT,2019,16.1,,
3829,Italy,Southern,ICT,2020,15.5,,
3830,Italy,Southern,ICT,2021,16.6,,
3831,Italy,Southern,ICT,2022,16.3,,
3832,Italy,Southern,ICT,2023,16.1,p,provisional
3833,Italy,Southern,ICT,2024,15.5,p,provisional
3834,Italy,Southern,Manufacturing,2010,16.0,,
3835,Italy,Southern,Manufacturing,2011,16.1,,
3836,Italy,Southern,Manufacturing,2012,17.4,,
3837,Italy,Southern,Manufacturing,2013,18.9,,
3838,Italy,Southern,Manufacturing,2014,17.7,,
3839,Italy,Southern,Manufacturing,2015,15.0,p,provisional
3840,Italy,Southern,Manufacturing,2016,16.7,p,provisional
3841,Italy,Southern,Manufacturing,2017,16.7,p,provisional
3842,Italy,Southern,Manufacturing,2018,15.2,,
3843,Italy,Southern,Manufacturing,2019,14.8,,
3844,Italy,Southern,Manufacturing,2020,13.6,,
3845,Italy,Southern,Manufacturing,2021,13.8,,
3846,Italy,Southern,Manufacturing,2022,14.1,,
3847,Italy,Southern,Manufacturing,2023,14.5,p,provisional
3848,Italy,Southern,Manufacturing,2024,14.4,p,provisional
3849,Italy,Southern,Mining & quarrying,2010,-15.2,,
3850,Italy,Southern,Mining & quarrying,2014,6.6,,
3851,Italy,Southern,Mining & quarrying,2018,2.0,,
3852,Italy,Southern,Mining & quarrying,2019,1.4,,
3853,Italy,Southern,Mining & quarrying,2020,-0.2,,
3854,Italy,Southern,Mining & quarrying,2021,-1.6,,
3855,Italy,Southern,Mining & quarrying,2022,-3.6,,
3856,Italy,Southern,Mining & quarrying,2023,-5.1,p,provisional
3857,Italy,Southern,Mining & quarrying,2024,-2.3,p,provisional
3858,Italy,Southern,Other services,2010,21.3,,
3859,Italy,Southern,Other services,2014,13.3,,
3860,Italy,Southern,Other services,2015,10.9,p,provisional
3861,Italy,Southern,Other services,2016,6.4,p,provisional
3862,Italy,Southern,Other services,2017,7.9,p,provisional
3863,Italy,Southern,Other services,2018,11.2,,
3864,Italy,Southern,Other services,2019,12.4,,
3865,Italy,Southern,Other services,2020,11.9,,
3866,Italy,Southern,Other services,2021,12.6,,
3867,Italy,Southern,Other services,2022,14.1,,
3868,Italy,Southern,Other services,2023,14.8,p,provisional
3869,Italy,Southern,Other services,2024,13.8,p,provisional
3870,Italy,Southern,Professional & scientific,2010,21.1,,
3871,Italy,Southern,Professional & scientific,2011,28.1,,
3872,Italy,Southern,Professional & scientific,2012,23.9,,
3873,Italy,Southern,Professional & scientific,2013,28.9,,
3874,Italy,Southern,Professional & scientific,2014,25.6,,
3875,Italy,Southern,Professional & scientific,2015,29.1,p,provisional
3876,Italy,Southern,Professional & scientific,2016,28.9,p,provisional
3877,Italy,Southern,Professional & scientific,2017,29.1,p,provisional
3878,Italy,Southern,Professional & scientific,2018,25.1,,
3879,Italy,Southern,Professional & scientific,2019,24.9,,
3880,Italy,Southern,Professional & scientific,2020,26.1,,
3881,Italy,Southern,Professional & scientific,2021,23.8,,
3882,Italy,Southern,Professional & scientific,2022,24.0,,
3883,Italy,Southern,Professional & scientific,2023,23.5,p,provisional
3884,Italy,Southern,Professional & scientific,2024,23.4,p,provisional
3885,Italy,Southern,Public admin,2014,13.7,,
3886,Italy,Southern,Public admin,2018,8.6,,
3887,Italy,Southern,Public admin,2019,9.6,,
3888,Italy,Southern,Public admin,2020,9.6,,
3889,Italy,Southern,Public admin,2021,9.4,,
3890,Italy,Southern,Public admin,2022,13.6,,
3891,Italy,Southern,Public admin,2023,8.4,p,provisional
3892,Italy,Southern,Public admin,2024,10.1,p,provisional
3893,Italy,Southern,Real estate,2010,25.2,,
3894,Italy,Southern,Real estate,2014,27.8,,
3895,Italy,Southern,Real estate,2018,14.1,,
3896,Italy,Southern,Real estate,2019,13.5,,
3897,Italy,Southern,Real estate,2020,15.1,,
3898,Italy,Southern,Real estate,2021,15.3,,
3899,Italy,Southern,Real estate,2022,16.7,,
3900,Italy,Southern,Real estate,2023,17.2,p,provisional
3901,Italy,Southern,Real estate,2024,21.0,p,provisional
3902,Italy,Southern,Transport & storage,2010,3.1,,
3903,Italy,Southern,Transport & storage,2011,2.5,,
3904,Italy,Southern,Transport & storage,2012,5.6,,
3905,Italy,Southern,Transport & storage,2013,6.0,,
3906,Italy,Southern,Transport & storage,2014,6.7,,
3907,Italy,Southern,Transport & storage,2015,6.9,p,provisional
3908,Italy,Southern,Transport & storage,2016,7.1,p,provisional
3909,Italy,Southern,Transport & storage,2017,5.7,p,provisional
3910,Italy,Southern,Transport & storage,2018,9.2,,
3911,Italy,Southern,Transport & storage,2019,8.2,,
3912,Italy,Southern,Transport & storage,2020,6.3,,
3913,Italy,Southern,Transport & storage,2021,4.1,,
3914,Italy,Southern,Transport & storage,2022,3.1,,
3915,Italy,Southern,Transport & storage,2023,3.6,p,provisional
3916,Italy,Southern,Transport & storage,2024,4.9,p,provisional
3917,Italy,Southern,Water & waste,2010,4.0,,
3918,Italy,Southern,Water & waste,2014,4.5,,
3919,Italy,Southern,Water & waste,2018,4.9,,
3920,Italy,Southern,Water & waste,2019,5.0,,
3921,Italy,Southern,Water & waste,2020,1.9,,
3922,Italy,Southern,Water & waste,2021,1.6,,
3923,Italy,Southern,Water & waste,2022,-0.2,,
3924,Italy,Southern,Water & waste,2023,0.0,p,provisional
3925,Italy,Southern,Water & waste,2024,-0.3,p,provisional
3926,Italy,Southern,Wholesale & retail,2010,15.5,,
3927,Italy,Southern,Wholesale & retail,2011,15.7,,
3928,Italy,Southern,Wholesale & retail,2013,18.6,,
3929,Italy,Southern,Wholesale & retail,2014,17.3,,
3930,Italy,Southern,Wholesale & retail,2015,16.8,p,provisional
3931,Italy,Southern,Wholesale & retail,2016,16.3,p,provisional
3932,Italy,Southern,Wholesale & retail,2017,15.2,p,provisional
3933,Italy,Southern,Wholesale & retail,2018,16.2,,
3934,Italy,Southern,Wholesale & retail,2019,15.7,,
3935,Italy,Southern,Wholesale & retail,2020,16.9,,
3936,Italy,Southern,Wholesale & retail,2021,16.4,,
3937,Italy,Southern,Wholesale & retail,2022,15.9,,
3938,Italy,Southern,Wholesale & retail,2023,16.6,p,provisional
3939,Italy,Southern,Wholesale & retail,2024,17.1,p,provisional
3940,Latvia,Northern,Accommodation & food,2010,23.0,,
3941,Latvia,Northern,Accommodation & food,2011,21.4,,
3942,Latvia,Northern,Accommodation & food,2012,21.9,,
3943,Latvia,Northern,Accommodation & food,2013,14.0,,
3944,Latvia,Northern,Accommodation & food,2014,14.9,,
3945,Latvia,Northern,Accommodation & food,2015,16.7,,
3946,Latvia,Northern,Accommodation & food,2016,20.3,,
3947,Latvia,Northern,Accommodation & food,2017,15.6,,
3948,Latvia,Northern,Accommodation & food,2018,13.9,,
3949,Latvia,Northern,Accommodation & food,2019,25.0,,
3950,Latvia,Northern,Accommodation & food,2020,28.0,,
